frame_idx,config,f1
1497,C1,1.0
1498,C1,1.0
1499,C1,1.0
0,C2,0.4
1,C2,0.4
2,C2,0.5
3,C2,0.4
4,C2,0.5
5,C2,0.5
6,C2,0.5
7,C2,0.5
8,C2,0.4
9,C2,0.5
10,C2,0.4
11,C2,0.4
12,C2,0.5
13,C2,0.4
14,C2,0.5
15,C2,0.6666666666666666
16,C2,0.8571428571428571
17,C2,0.8571428571428571
18,C2,0.4
19,C2,0.8571428571428571
20,C2,0.4
21,C2,0.8
22,C2,0.4
23,C2,0.4
24,C2,0.6666666666666666
25,C2,0.5
26,C2,0.4
27,C2,0.888888888888889
28,C2,0.6666666666666666
29,C2,0.8
30,C2,0.6666666666666666
31,C2,0.6666666666666666
32,C2,0.8
33,C2,0.8571428571428571
34,C2,0.8571428571428571
35,C2,1.0
36,C2,0.8571428571428571
37,C2,0.8571428571428571
38,C2,0.8571428571428571
39,C2,0.8571428571428571
40,C2,0.8571428571428571
41,C2,0.7499999999999999
42,C2,0.8
43,C2,0.6666666666666666
44,C2,0.6666666666666666
45,C2,0.8571428571428571
46,C2,0.8571428571428571
47,C2,1.0
48,C2,1.0
49,C2,1.0
50,C2,1.0
51,C2,1.0
52,C2,0.8571428571428571
53,C2,0.888888888888889
54,C2,0.6666666666666666
55,C2,0.6666666666666666
56,C2,0.6666666666666666
57,C2,0.8
58,C2,0.8
59,C2,0.8
60,C2,0.8
61,C2,0.8
62,C2,0.6666666666666666
63,C2,1.0
64,C2,1.0
65,C2,1.0
66,C2,0.8
67,C2,1.0
68,C2,1.0
69,C2,1.0
70,C2,1.0
71,C2,0.6666666666666666
72,C2,1.0
73,C2,0.8
74,C2,1.0
75,C2,1.0
76,C2,1.0
77,C2,1.0
78,C2,1.0
79,C2,1.0
80,C2,1.0
81,C2,0.8
82,C2,0.6666666666666666
83,C2,0.6666666666666666
84,C2,1.0
85,C2,1.0
86,C2,0.8
87,C2,1.0
88,C2,0.6666666666666666
89,C2,0.8
90,C2,0.6666666666666666
91,C2,1.0
92,C2,0.8
93,C2,1.0
94,C2,1.0
95,C2,0.8
96,C2,0.8
97,C2,0.8
98,C2,0.8
99,C2,0.8
100,C2,1.0
101,C2,1.0
102,C2,1.0
103,C2,1.0
104,C2,1.0
105,C2,1.0
106,C2,1.0
107,C2,1.0
108,C2,1.0
109,C2,1.0
110,C2,1.0
111,C2,1.0
112,C2,1.0
113,C2,0.8
114,C2,1.0
115,C2,1.0
116,C2,0.8
117,C2,0.8
118,C2,0.8
119,C2,1.0
120,C2,0.888888888888889
121,C2,0.6666666666666666
122,C2,0.6666666666666666
123,C2,0.6666666666666666
124,C2,0.6666666666666666
125,C2,0.5714285714285715
126,C2,0.8
127,C2,1.0
128,C2,1.0
129,C2,1.0
130,C2,1.0
131,C2,1.0
132,C2,0.8571428571428571
133,C2,0.6666666666666666
134,C2,0.6666666666666666
135,C2,0.5
136,C2,1.0
137,C2,0.8
138,C2,0.5
139,C2,0.6666666666666666
140,C2,0.5
141,C2,0.5
142,C2,0.5
143,C2,0.5
144,C2,0.8
145,C2,0.5
146,C2,0.5
147,C2,0.5
148,C2,1.0
149,C2,0.6666666666666666
150,C2,0.6666666666666666
151,C2,0.8
152,C2,0.6666666666666666
153,C2,1.0
154,C2,1.0
155,C2,0.6666666666666666
156,C2,1.0
157,C2,1.0
158,C2,1.0
159,C2,1.0
160,C2,0.8
161,C2,0.8
162,C2,1.0
163,C2,0.8
164,C2,1.0
165,C2,1.0
166,C2,1.0
167,C2,1.0
168,C2,1.0
169,C2,1.0
170,C2,1.0
171,C2,0.8
172,C2,0.8
173,C2,1.0
174,C2,0.8
175,C2,0.8
176,C2,0.8571428571428571
177,C2,1.0
178,C2,0.8
179,C2,0.6666666666666666
180,C2,0.6666666666666666
181,C2,1.0
182,C2,1.0
183,C2,0.6666666666666666
184,C2,0.6666666666666666
185,C2,1.0
186,C2,0.8
187,C2,1.0
188,C2,1.0
189,C2,0.6666666666666666
190,C2,0.6666666666666666
191,C2,0.6666666666666666
192,C2,0.6666666666666666
193,C2,0.6666666666666666
194,C2,0.6666666666666666
195,C2,0.6666666666666666
196,C2,1.0
197,C2,0.6666666666666666
198,C2,1.0
199,C2,0.6666666666666666
200,C2,0.6666666666666666
201,C2,0.6666666666666666
202,C2,0.6666666666666666
203,C2,0.6666666666666666
204,C2,1.0
205,C2,1.0
206,C2,0.6666666666666666
207,C2,0.5
208,C2,0.6666666666666666
209,C2,0.6666666666666666
210,C2,1.0
211,C2,1.0
212,C2,0.6666666666666666
213,C2,1.0
214,C2,0.6666666666666666
215,C2,1.0
216,C2,0.8
217,C2,0.6666666666666666
218,C2,1.0
219,C2,1.0
220,C2,1.0
221,C2,0.8
222,C2,0.6666666666666666
223,C2,0.8
224,C2,0.6666666666666666
225,C2,0.8
226,C2,0.6666666666666666
227,C2,0.8
228,C2,0.8
229,C2,0.6666666666666666
230,C2,1.0
231,C2,0.8
232,C2,0.8571428571428571
233,C2,1.0
234,C2,0.8
235,C2,1.0
236,C2,0.8
237,C2,0.8
238,C2,0.6666666666666666
239,C2,0.8
240,C2,0.8
241,C2,0.8
242,C2,0.8
243,C2,0.8
244,C2,1.0
245,C2,1.0
246,C2,0.8
247,C2,0.6666666666666666
248,C2,0.4
249,C2,0.8
250,C2,1.0
251,C2,0.6666666666666666
252,C2,0.6666666666666666
253,C2,0.6666666666666666
254,C2,1.0
255,C2,0.6666666666666666
256,C2,0.6666666666666666
257,C2,0.6666666666666666
258,C2,0.6666666666666666
259,C2,0.6666666666666666
260,C2,0.5
261,C2,0.5
262,C2,0.5
263,C2,0.6666666666666666
264,C2,0.6666666666666666
265,C2,0.5
266,C2,0.5
267,C2,0.6666666666666666
268,C2,0.6666666666666666
269,C2,1.0
270,C2,0.8
271,C2,0.5
272,C2,0.6666666666666666
273,C2,0.4
274,C2,0.6666666666666666
275,C2,0.4
276,C2,0.5
277,C2,0.5
278,C2,0.5
279,C2,0.5
280,C2,0.5
281,C2,0.5
282,C2,0.5
283,C2,0.5
284,C2,0.6666666666666666
285,C2,0.5
286,C2,0.5
287,C2,0.5
288,C2,0.8
289,C2,0.5
290,C2,0.5
291,C2,0.5
292,C2,0.5
293,C2,0.5
294,C2,1.0
295,C2,0.4
296,C2,0.5
297,C2,0.5
298,C2,0.3333333333333333
299,C2,0.6666666666666666
300,C2,0.5
301,C2,0.6666666666666666
302,C2,0.5
303,C2,0.6666666666666666
304,C2,0.6666666666666666
305,C2,0.6666666666666666
306,C2,0.6666666666666666
307,C2,1.0
308,C2,0.8
309,C2,0.6666666666666666
310,C2,0.8571428571428571
311,C2,0.6666666666666666
312,C2,0.5714285714285715
313,C2,0.6666666666666666
314,C2,0.6666666666666666
315,C2,0.4
316,C2,0.8
317,C2,0.5
318,C2,0.4
319,C2,0.6666666666666666
320,C2,0.6666666666666666
321,C2,0.6666666666666666
322,C2,0.6666666666666666
323,C2,1.0
324,C2,0.6666666666666666
325,C2,1.0
326,C2,1.0
327,C2,1.0
328,C2,0.6666666666666666
329,C2,0.8
330,C2,0.8
331,C2,0.4
332,C2,1.0
333,C2,0.8
334,C2,1.0
335,C2,1.0
336,C2,0.8
337,C2,0.6666666666666666
338,C2,0.6666666666666666
339,C2,0.6666666666666666
340,C2,0.8571428571428571
341,C2,1.0
342,C2,0.8571428571428571
343,C2,0.888888888888889
344,C2,1.0
345,C2,1.0
346,C2,0.888888888888889
347,C2,0.5714285714285715
348,C2,0.6666666666666666
349,C2,0.6666666666666666
350,C2,1.0
351,C2,1.0
352,C2,0.8
353,C2,0.6666666666666666
354,C2,0.4
355,C2,0.5
356,C2,0.8571428571428571
357,C2,0.8
358,C2,0.75
359,C2,0.5714285714285715
360,C2,1.0
361,C2,0.75
362,C2,0.888888888888889
363,C2,0.8000000000000002
364,C2,0.8000000000000002
365,C2,0.8
366,C2,1.0
367,C2,1.0
368,C2,0.888888888888889
369,C2,1.0
370,C2,0.888888888888889
371,C2,0.888888888888889
372,C2,0.888888888888889
373,C2,0.888888888888889
374,C2,1.0
375,C2,1.0
376,C2,0.6666666666666665
377,C2,0.6666666666666665
378,C2,1.0
379,C2,0.888888888888889
380,C2,0.888888888888889
381,C2,0.9090909090909091
382,C2,0.8
383,C2,0.888888888888889
384,C2,1.0
385,C2,1.0
386,C2,0.9090909090909091
387,C2,0.8
388,C2,0.8
389,C2,0.8
390,C2,0.8
391,C2,0.8
392,C2,0.8
393,C2,0.888888888888889
394,C2,0.7499999999999999
395,C2,0.8
396,C2,0.5
397,C2,0.6666666666666666
398,C2,0.5
399,C2,0.5714285714285715
400,C2,0.75
401,C2,0.6666666666666665
402,C2,0.75
403,C2,0.8
404,C2,0.6666666666666666
405,C2,0.6666666666666666
406,C2,0.6666666666666666
407,C2,0.5714285714285715
408,C2,0.6666666666666666
409,C2,0.5
410,C2,0.5714285714285715
411,C2,0.6666666666666666
412,C2,0.5714285714285715
413,C2,0.6666666666666666
414,C2,0.5714285714285715
415,C2,0.8
416,C2,0.6666666666666666
417,C2,0.6666666666666666
418,C2,0.6666666666666666
419,C2,0.8
420,C2,0.8
421,C2,0.8571428571428571
422,C2,0.8
423,C2,0.8571428571428571
424,C2,0.8571428571428571
425,C2,1.0
426,C2,1.0
427,C2,0.8571428571428571
428,C2,0.8571428571428571
429,C2,0.8571428571428571
430,C2,1.0
431,C2,1.0
432,C2,1.0
433,C2,1.0
434,C2,1.0
435,C2,0.8
436,C2,0.8
437,C2,0.8
438,C2,0.8
439,C2,0.8
440,C2,0.8
441,C2,0.5714285714285715
442,C2,1.0
443,C2,1.0
444,C2,0.8
445,C2,0.8
446,C2,0.8
447,C2,0.6666666666666666
448,C2,0.6666666666666666
449,C2,0.8571428571428571
450,C2,0.7499999999999999
451,C2,0.8571428571428571
452,C2,0.8571428571428571
453,C2,0.8571428571428571
454,C2,0.8571428571428571
455,C2,0.8571428571428571
456,C2,0.8571428571428571
457,C2,0.7499999999999999
458,C2,0.6666666666666666
459,C2,0.6666666666666666
460,C2,0.6666666666666666
461,C2,0.6666666666666666
462,C2,0.6666666666666666
463,C2,0.8
464,C2,0.8
465,C2,0.8
466,C2,0.6666666666666666
467,C2,0.8
468,C2,0.8
469,C2,0.8
470,C2,0.8
471,C2,0.8
472,C2,0.8
473,C2,0.8
474,C2,0.8
475,C2,0.8
476,C2,0.8
477,C2,0.8
478,C2,0.8
479,C2,0.8
480,C2,1.0
481,C2,1.0
482,C2,1.0
483,C2,1.0
484,C2,1.0
485,C2,1.0
486,C2,0.8
487,C2,0.8
488,C2,0.8
489,C2,0.8
490,C2,0.8571428571428571
491,C2,1.0
492,C2,0.8
493,C2,0.8
494,C2,1.0
495,C2,1.0
496,C2,1.0
497,C2,1.0
498,C2,1.0
499,C2,1.0
500,C2,1.0
501,C2,0.8
502,C2,1.0
503,C2,0.8
504,C2,0.8
505,C2,0.8
506,C2,1.0
507,C2,1.0
508,C2,0.8
509,C2,0.6666666666666666
510,C2,0.6666666666666666
511,C2,0.6666666666666666
512,C2,0.8
513,C2,0.8
514,C2,0.8
515,C2,0.8
516,C2,0.6666666666666666
517,C2,0.8
518,C2,0.5714285714285715
519,C2,0.8
520,C2,0.6666666666666666
521,C2,0.8571428571428571
522,C2,0.5714285714285715
523,C2,0.6666666666666666
524,C2,0.5714285714285715
525,C2,0.5714285714285715
526,C2,0.7499999999999999
527,C2,0.5714285714285715
528,C2,0.5714285714285715
529,C2,0.6666666666666666
530,C2,0.6666666666666666
531,C2,0.8
532,C2,0.8
533,C2,0.8
534,C2,0.8
535,C2,0.8
536,C2,0.8
537,C2,0.8
538,C2,0.6666666666666666
539,C2,0.6666666666666666
540,C2,0.6666666666666666
541,C2,0.4
542,C2,0.5
543,C2,0.5
544,C2,1.0
545,C2,1.0
546,C2,1.0
547,C2,1.0
548,C2,1.0
549,C2,0.5
550,C2,0.5
551,C2,0.4
552,C2,0.5
553,C2,0.5
554,C2,0.6666666666666666
555,C2,0.4
556,C2,0.5
557,C2,0.5
558,C2,0.8
559,C2,0.8
560,C2,0.8
561,C2,0.6666666666666666
562,C2,0.6666666666666666
563,C2,0.4
564,C2,0.5
565,C2,0.5
566,C2,0.8
567,C2,0.4
568,C2,0.4
569,C2,0.5
570,C2,0.4
571,C2,0.3333333333333333
572,C2,0.3333333333333333
573,C2,0.3333333333333333
574,C2,0.3333333333333333
575,C2,0.4
576,C2,0.4
577,C2,0.4
578,C2,0.5
579,C2,0.5
580,C2,0.5
581,C2,0.4
582,C2,0.4
583,C2,0.4
584,C2,0.3333333333333333
585,C2,0.4
586,C2,0.3333333333333333
587,C2,0.5
588,C2,0.3333333333333333
589,C2,0.4
590,C2,0.6666666666666666
591,C2,0.6666666666666666
592,C2,0.6666666666666666
593,C2,0.6666666666666666
594,C2,0.6666666666666666
595,C2,0.5714285714285715
596,C2,0.6666666666666666
597,C2,0.8571428571428571
598,C2,0.8571428571428571
599,C2,1.0
600,C2,0.8571428571428571
601,C2,0.8
602,C2,1.0
603,C2,0.8571428571428571
604,C2,1.0
605,C2,0.8571428571428571
606,C2,0.6666666666666666
607,C2,0.8571428571428571
608,C2,0.8571428571428571
609,C2,0.6666666666666666
610,C2,0.8571428571428571
611,C2,1.0
612,C2,0.8
613,C2,0.5714285714285715
614,C2,0.6666666666666666
615,C2,0.6666666666666666
616,C2,0.8
617,C2,0.6666666666666666
618,C2,0.6666666666666666
619,C2,0.6666666666666666
620,C2,0.6666666666666666
621,C2,0.6666666666666666
622,C2,0.6666666666666666
623,C2,0.6666666666666666
624,C2,0.6666666666666666
625,C2,0.6666666666666666
626,C2,0.6666666666666666
627,C2,0.6666666666666666
628,C2,0.8571428571428571
629,C2,0.8571428571428571
630,C2,0.8571428571428571
631,C2,0.8571428571428571
632,C2,0.8571428571428571
633,C2,0.8571428571428571
634,C2,0.6666666666666666
635,C2,0.7499999999999999
636,C2,0.6666666666666666
637,C2,0.7499999999999999
638,C2,0.7499999999999999
639,C2,0.7499999999999999
640,C2,0.6666666666666666
641,C2,0.8571428571428571
642,C2,0.8571428571428571
643,C2,0.8571428571428571
644,C2,0.8571428571428571
645,C2,0.7499999999999999
646,C2,0.8
647,C2,0.8571428571428571
648,C2,0.8571428571428571
649,C2,0.8571428571428571
650,C2,0.8571428571428571
651,C2,0.8571428571428571
652,C2,0.8571428571428571
653,C2,0.8571428571428571
654,C2,0.7499999999999999
655,C2,0.7499999999999999
656,C2,0.7499999999999999
657,C2,0.5714285714285715
658,C2,0.5714285714285715
659,C2,0.6666666666666666
660,C2,0.7499999999999999
661,C2,0.6666666666666666
662,C2,0.8571428571428571
663,C2,0.8571428571428571
664,C2,0.6666666666666666
665,C2,1.0
666,C2,0.8571428571428571
667,C2,0.4
668,C2,0.7499999999999999
669,C2,0.6666666666666666
670,C2,1.0
671,C2,0.6666666666666666
672,C2,1.0
673,C2,0.8571428571428571
674,C2,0.8571428571428571
675,C2,0.7499999999999999
676,C2,0.8571428571428571
677,C2,0.6666666666666665
678,C2,0.6666666666666665
679,C2,0.8571428571428571
680,C2,0.75
681,C2,0.75
682,C2,0.8571428571428571
683,C2,0.5714285714285715
684,C2,0.5714285714285715
685,C2,0.5714285714285715
686,C2,0.6666666666666666
687,C2,0.7499999999999999
688,C2,0.7499999999999999
689,C2,0.8571428571428571
690,C2,0.8571428571428571
691,C2,0.8571428571428571
692,C2,0.75
693,C2,0.8571428571428571
694,C2,0.8571428571428571
695,C2,1.0
696,C2,0.8
697,C2,0.7499999999999999
698,C2,0.8571428571428571
699,C2,0.7499999999999999
700,C2,0.6666666666666666
701,C2,0.6666666666666666
702,C2,0.5714285714285715
703,C2,0.5714285714285715
704,C2,0.8571428571428571
705,C2,0.8571428571428571
706,C2,0.3333333333333333
707,C2,0.8571428571428571
708,C2,0.8571428571428571
709,C2,0.6666666666666666
710,C2,0.6666666666666666
711,C2,0.4
712,C2,0.5
713,C2,0.4
714,C2,0.4
715,C2,0.3333333333333333
716,C2,0.5
717,C2,0.5
718,C2,0.3333333333333333
719,C2,0.3333333333333333
720,C2,0.6666666666666666
721,C2,0.4
722,C2,0.3333333333333333
723,C2,0.28571428571428575
724,C2,0.4
725,C2,0.3333333333333333
726,C2,0.4
727,C2,0.4
728,C2,0.5
729,C2,0.4
730,C2,0.3333333333333333
731,C2,0.8
732,C2,0.8571428571428571
733,C2,0.5
734,C2,0.6666666666666666
735,C2,0.4444444444444445
736,C2,0.6666666666666666
737,C2,0.3333333333333333
738,C2,0.3333333333333333
739,C2,0.8
740,C2,0.6666666666666666
741,C2,0.6666666666666666
742,C2,0.6666666666666666
743,C2,0.5
744,C2,0.6666666666666666
745,C2,0.8571428571428571
746,C2,0.6666666666666666
747,C2,0.5714285714285715
748,C2,0.5714285714285715
749,C2,0.5
750,C2,0.5
751,C2,0.3333333333333333
752,C2,0.5
753,C2,0.75
754,C2,0.5454545454545454
755,C2,0.6
756,C2,0.5714285714285715
757,C2,0.6
758,C2,0.7272727272727272
759,C2,1.0
760,C2,0.9090909090909091
761,C2,0.9090909090909091
762,C2,0.7272727272727272
763,C2,0.8000000000000002
764,C2,0.8000000000000002
765,C2,0.8000000000000002
766,C2,0.7272727272727272
767,C2,0.6153846153846153
768,C2,0.6666666666666666
769,C2,0.6666666666666666
770,C2,0.7272727272727272
771,C2,0.6666666666666666
772,C2,0.6153846153846153
773,C2,0.6666666666666666
774,C2,0.6666666666666666
775,C2,0.6
776,C2,0.5454545454545454
777,C2,0.6153846153846154
778,C2,0.6666666666666666
779,C2,0.7272727272727272
780,C2,0.6
781,C2,0.7272727272727272
782,C2,0.6
783,C2,0.75
784,C2,0.6666666666666665
785,C2,0.75
786,C2,1.0
787,C2,1.0
788,C2,0.888888888888889
789,C2,0.7499999999999999
790,C2,0.8571428571428571
791,C2,1.0
792,C2,0.7499999999999999
793,C2,0.7499999999999999
794,C2,0.8571428571428571
795,C2,0.6666666666666666
796,C2,0.7272727272727273
797,C2,0.888888888888889
798,C2,0.7272727272727272
799,C2,0.7272727272727273
800,C2,0.6666666666666666
801,C2,0.7272727272727273
802,C2,0.6
803,C2,0.7499999999999999
804,C2,0.8000000000000002
805,C2,0.7272727272727272
806,C2,0.7272727272727272
807,C2,0.8000000000000002
808,C2,0.8000000000000002
809,C2,0.8000000000000002
810,C2,0.8000000000000002
811,C2,0.888888888888889
812,C2,0.888888888888889
813,C2,1.0
814,C2,0.8571428571428571
815,C2,0.8571428571428571
816,C2,1.0
817,C2,1.0
818,C2,0.6666666666666666
819,C2,1.0
820,C2,0.8000000000000002
821,C2,0.6
822,C2,0.6666666666666665
823,C2,0.75
824,C2,0.7499999999999999
825,C2,0.6
826,C2,0.6
827,C2,0.6
828,C2,0.6666666666666666
829,C2,0.8
830,C2,0.8
831,C2,0.8
832,C2,0.888888888888889
833,C2,0.6666666666666666
834,C2,0.7499999999999999
835,C2,0.6666666666666666
836,C2,0.75
837,C2,0.7499999999999999
838,C2,0.4
839,C2,0.5
840,C2,0.5
841,C2,0.6666666666666666
842,C2,0.4
843,C2,0.3333333333333333
844,C2,0.5
845,C2,0.5
846,C2,0.5
847,C2,0.6666666666666666
848,C2,0.6666666666666666
849,C2,1.0
850,C2,0.6666666666666666
851,C2,0.4
852,C2,0.4
853,C2,0.5
854,C2,0.5
855,C2,0.6666666666666666
856,C2,0.6666666666666666
857,C2,1.0
858,C2,0.6666666666666666
859,C2,1.0
860,C2,0.5
861,C2,0.4
862,C2,1.0
863,C2,0.5
864,C2,0.6666666666666666
865,C2,0.8571428571428571
866,C2,1.0
867,C2,0.4
868,C2,0.7499999999999999
869,C2,0.5714285714285715
870,C2,0.5714285714285715
871,C2,0.6666666666666666
872,C2,0.7499999999999999
873,C2,0.8571428571428571
874,C2,0.8571428571428571
875,C2,0.8571428571428571
876,C2,1.0
877,C2,0.8
878,C2,0.8
879,C2,0.5
880,C2,0.4
881,C2,0.5
882,C2,0.5714285714285715
883,C2,0.4
884,C2,0.28571428571428575
885,C2,0.28571428571428575
886,C2,0.5714285714285715
887,C2,0.5714285714285715
888,C2,0.6666666666666666
889,C2,0.8571428571428571
890,C2,0.4
891,C2,0.6666666666666666
892,C2,0.6666666666666666
893,C2,0.6666666666666666
894,C2,0.8
895,C2,0.8
896,C2,0.6666666666666666
897,C2,0.5
898,C2,0.5
899,C2,0.5
900,C2,0.5
901,C2,0.5
902,C2,0.5
903,C2,0.8
904,C2,0.5
905,C2,0.6666666666666666
906,C2,0.6666666666666666
907,C2,0.6666666666666666
908,C2,0.6666666666666666
909,C2,0.5
910,C2,0.5
911,C2,0.6666666666666666
912,C2,0.8
913,C2,0.6666666666666666
914,C2,0.4
915,C2,0.6666666666666666
916,C2,0.6666666666666666
917,C2,0.6666666666666666
918,C2,0.8
919,C2,1.0
920,C2,1.0
921,C2,1.0
922,C2,0.8
923,C2,1.0
924,C2,1.0
925,C2,1.0
926,C2,1.0
927,C2,0.6666666666666666
928,C2,0.5714285714285715
929,C2,0.7499999999999999
930,C2,0.6666666666666666
931,C2,0.8
932,C2,0.5714285714285715
933,C2,0.33333333333333337
934,C2,0.4
935,C2,0.5714285714285715
936,C2,0.6666666666666666
937,C2,0.5
938,C2,0.25
939,C2,0.6666666666666666
940,C2,0.5
941,C2,0.4
942,C2,0.6666666666666666
943,C2,0.5
944,C2,0.5714285714285715
945,C2,0.4
946,C2,0.3333333333333333
947,C2,0.5
948,C2,0.4
949,C2,0.3333333333333333
950,C2,1.0
951,C2,0.8571428571428571
952,C2,0.75
953,C2,0.8571428571428571
954,C2,0.8571428571428571
955,C2,0.6666666666666666
956,C2,0.888888888888889
957,C2,0.6666666666666665
958,C2,0.888888888888889
959,C2,0.888888888888889
960,C2,0.888888888888889
961,C2,0.6666666666666666
962,C2,0.7499999999999999
963,C2,1.0
964,C2,1.0
965,C2,1.0
966,C2,0.888888888888889
967,C2,1.0
968,C2,0.888888888888889
969,C2,1.0
970,C2,0.75
971,C2,0.8571428571428571
972,C2,0.6666666666666666
973,C2,1.0
974,C2,0.8571428571428571
975,C2,0.7499999999999999
976,C2,0.7499999999999999
977,C2,0.7499999999999999
978,C2,1.0
979,C2,0.8571428571428571
980,C2,1.0
981,C2,0.7499999999999999
982,C2,0.888888888888889
983,C2,1.0
984,C2,1.0
985,C2,1.0
986,C2,1.0
987,C2,1.0
988,C2,0.888888888888889
989,C2,1.0
990,C2,1.0
991,C2,1.0
992,C2,1.0
993,C2,1.0
994,C2,0.9090909090909091
995,C2,0.9090909090909091
996,C2,0.9090909090909091
997,C2,1.0
998,C2,1.0
999,C2,1.0
1000,C2,1.0
1001,C2,1.0
1002,C2,0.8333333333333333
1003,C2,1.0
1004,C2,0.8333333333333334
1005,C2,1.0
1006,C2,0.7692307692307692
1007,C2,0.8333333333333334
1008,C2,0.8333333333333334
1009,C2,0.7692307692307692
1010,C2,0.9090909090909091
1011,C2,0.9090909090909091
1012,C2,1.0
1013,C2,1.0
1014,C2,0.9090909090909091
1015,C2,0.8000000000000002
1016,C2,0.9090909090909091
1017,C2,0.8333333333333334
1018,C2,0.7272727272727272
1019,C2,0.9090909090909091
1020,C2,0.923076923076923
1021,C2,0.9090909090909091
1022,C2,0.8000000000000002
1023,C2,0.888888888888889
1024,C2,0.888888888888889
1025,C2,1.0
1026,C2,0.888888888888889
1027,C2,0.8
1028,C2,0.8
1029,C2,1.0
1030,C2,0.8333333333333333
1031,C2,0.8333333333333333
1032,C2,0.9090909090909091
1033,C2,0.9090909090909091
1034,C2,0.9090909090909091
1035,C2,0.8333333333333333
1036,C2,0.8000000000000002
1037,C2,0.7142857142857143
1038,C2,0.6666666666666666
1039,C2,0.9090909090909091
1040,C2,0.9090909090909091
1041,C2,0.7272727272727273
1042,C2,0.8333333333333333
1043,C2,0.9090909090909091
1044,C2,0.9090909090909091
1045,C2,0.9090909090909091
1046,C2,0.9090909090909091
1047,C2,0.8333333333333334
1048,C2,0.923076923076923
1049,C2,0.9090909090909091
1050,C2,0.8571428571428571
1051,C2,0.923076923076923
1052,C2,0.8571428571428571
1053,C2,0.923076923076923
1054,C2,0.9333333333333333
1055,C2,1.0
1056,C2,1.0
1057,C2,0.923076923076923
1058,C2,0.923076923076923
1059,C2,0.923076923076923
1060,C2,0.8571428571428571
1061,C2,0.7999999999999999
1062,C2,0.7999999999999999
1063,C2,0.7999999999999999
1064,C2,1.0
1065,C2,0.7999999999999999
1066,C2,0.8571428571428571
1067,C2,0.923076923076923
1068,C2,0.923076923076923
1069,C2,1.0
1070,C2,0.8571428571428571
1071,C2,0.8333333333333334
1072,C2,0.9090909090909091
1073,C2,0.9090909090909091
1074,C2,0.923076923076923
1075,C2,0.9090909090909091
1076,C2,0.9090909090909091
1077,C2,0.9090909090909091
1078,C2,0.8333333333333334
1079,C2,0.9090909090909091
1080,C2,0.8333333333333333
1081,C2,0.8333333333333333
1082,C2,0.8333333333333334
1083,C2,0.9090909090909091
1084,C2,0.9090909090909091
1085,C2,0.9090909090909091
1086,C2,1.0
1087,C2,0.9090909090909091
1088,C2,1.0
1089,C2,0.8333333333333333
1090,C2,0.8000000000000002
1091,C2,0.7692307692307692
1092,C2,0.9090909090909091
1093,C2,0.8000000000000002
1094,C2,0.9090909090909091
1095,C2,0.6666666666666665
1096,C2,0.7272727272727272
1097,C2,0.8000000000000002
1098,C2,0.6666666666666666
1099,C2,0.7272727272727272
1100,C2,0.7272727272727272
1101,C2,0.8333333333333333
1102,C2,0.9090909090909091
1103,C2,0.6666666666666665
1104,C2,0.6666666666666665
1105,C2,0.7272727272727272
1106,C2,0.9090909090909091
1107,C2,0.9090909090909091
1108,C2,0.9090909090909091
1109,C2,1.0
1110,C2,1.0
1111,C2,0.9090909090909091
1112,C2,0.6666666666666666
1113,C2,0.7272727272727273
1114,C2,0.923076923076923
1115,C2,0.923076923076923
1116,C2,0.923076923076923
1117,C2,0.923076923076923
1118,C2,0.923076923076923
1119,C2,1.0
1120,C2,0.923076923076923
1121,C2,0.923076923076923
1122,C2,1.0
1123,C2,1.0
1124,C2,0.9090909090909091
1125,C2,0.923076923076923
1126,C2,1.0
1127,C2,0.8333333333333334
1128,C2,1.0
1129,C2,0.9090909090909091
1130,C2,0.8000000000000002
1131,C2,0.888888888888889
1132,C2,0.75
1133,C2,0.9090909090909091
1134,C2,0.888888888888889
1135,C2,0.888888888888889
1136,C2,0.9090909090909091
1137,C2,0.8000000000000002
1138,C2,1.0
1139,C2,0.888888888888889
1140,C2,0.6666666666666665
1141,C2,0.8333333333333334
1142,C2,0.9090909090909091
1143,C2,0.8
1144,C2,0.7272727272727273
1145,C2,0.923076923076923
1146,C2,0.923076923076923
1147,C2,1.0
1148,C2,0.7142857142857143
1149,C2,0.8750000000000001
1150,C2,0.9411764705882353
1151,C2,0.7692307692307692
1152,C2,0.75
1153,C2,0.7692307692307693
1154,C2,0.7142857142857143
1155,C2,0.75
1156,C2,0.5714285714285714
1157,C2,0.7999999999999999
1158,C2,0.6666666666666665
1159,C2,0.6666666666666667
1160,C2,0.7999999999999999
1161,C2,1.0
1162,C2,0.75
1163,C2,0.923076923076923
1164,C2,0.7142857142857143
1165,C2,0.9333333333333333
1166,C2,0.6666666666666666
1167,C2,0.8571428571428571
1168,C2,0.9333333333333333
1169,C2,0.6666666666666666
1170,C2,0.42857142857142855
1171,C2,0.7999999999999999
1172,C2,0.7142857142857143
1173,C2,0.7142857142857143
1174,C2,0.8750000000000001
1175,C2,0.75
1176,C2,0.6250000000000001
1177,C2,0.7999999999999999
1178,C2,0.7999999999999999
1179,C2,0.875
1180,C2,0.8750000000000001
1181,C2,0.9333333333333333
1182,C2,0.8571428571428571
1183,C2,0.8571428571428571
1184,C2,0.923076923076923
1185,C2,0.7692307692307693
1186,C2,0.6666666666666666
